id,name,features
70040,H**** V**** B**** L****,0|Majene|Hotel|Banggae Timur
70041,H**** G**** A**** S******,0|Makassar|Hotel|Makassar
70042,H**** M***** S*******,0|Makassar|Hotel|Makassar
70043,H**** G**** R*****,0|Makassar|Hotel|Makassar
70044,H**** B****,0|Makassar|Hotel|Makassar
70045,P********* C***** C******,0|Makassar|Hotel|Makassar
70046,H**** D*** I** S*******,0|Makassar|Hotel|Makassar
70047,H**** B** d** T****** C***,0|Makassar|Hotel|Makassar
70048,BM R******** H**** P*****,0|Makassar|Hotel|Makassar
70049,S**** H**** E*******,0|Makassar|Hotel|Makassar
70050,H**** B**** P******,3|Makassar|Hotel|Makassar
70051,T*** ON H****,0|Malang|Hotel|Malang
70052,G**** K*********,0|Malang|Hotel|Malang
70053,H**** T****** N*****,0|Maluku|Hotel|Maluku
70054,K** N*** H****,0|Maluku|Hotel|Maluku
70055,H**** E********,0|Maluku|Hotel|Maluku
70056,H****** I**** H****,0|Maluku|Hotel|Maluku
70057,L****** B**** R*****,0|Maluku|Hotel|Maluku
70058,T** C*** H****,0|Maluku|Hotel|Maluku
70059,H**** I*******,0|Maluku|Hotel|Maluku
70060,H**** A*****,0|Maluku|Hotel|Maluku
70061,P********* I********,0|Maluku|Hotel|Maluku
70062,A****** H**** By K*****,0|Maluku|Hotel|Maluku
70063,M****** P*** H****,0|Maluku|Hotel|Maluku
70064,G**** S**** H****,1|Maluku|Hotel|Maluku
70065,H**** A***,0|Maluku|Hotel|Maluku
70066,G******** H****,0|Maluku|Hotel|Maluku
70067,T** N****** H**** & R*****,0|Maluku|Hotel|Maluku
70068,M****** P*** H****,0|Maluku Utara|Hotel|Maluku Utara
70069,P********* V**** T*****,0|Maluku Utara|Hotel|Maluku Utara
70070,H**** J*****,0|Maluku Utara|Hotel|Maluku Utara
70071,G**** M****** H**** M*****,0|Mamuju|Hotel|Mamuju
70072,H**** M C*** M*****,0|Mamuju|Hotel|Mamuju
70073,H**** M*******,0|Mamuju|Hotel|Mamuju
70074,W**** T***** I****,0|Mamuju|Hotel|Mamuju
70075,H**** P***** I****,0|Mamuju|Hotel|Mamuju
70076,M******* H**** M*****,0|Mamuju|Hotel|Mamuju
70077,3R H**** M*****,0|Manado|Hotel|Manado
70078,O******* B**,0|Manokwari|Hotel|Manokwari
70079,V***** H**** M********,0|Manokwari|Hotel|Manokwari
70080,H**** T***** M********,0|Manokwari|Hotel|Manokwari
70081,A*** M****** - H***** R********* a** E*****,0|Maumere|Hotel|Maumere
70082,M****** i** H**** d** C***,0|Medan|Hotel|Medan
70083,H**** H***** T*******,0|Medan|Hotel|Medan
70084,A***** P******* S******,0|Medan|Hotel|Medan
70085,P****** L*** H****,0|Medan|Hotel|Medan
70086,S******** C*** H****,4|Medan|Hotel|Medan
70087,S**** G*****,0|Medan|Hotel|Medan
70088,B****** H**** & R****,0|Medan|Hotel|Medan
70089,A******** H**** & R*********,2|Medan|Hotel|Medan
70090,H**** P******* R***********,0|Medan|Hotel|Medan
70091,M****** H****,0|Merauke|Hotel|Merauke
70092,G**** M****** H****,0|Merauke|Hotel|Merauke
70093,S**** R*** M******* S******,0|Minahasa|Hotel|Minahasa
70094,H**** S********,0|Minahasa|Hotel|Minahasa
70095,H**** M**** M*******,4|Morowali|Hotel|Bungku Tengah
70096,R**** H*******,3|Morowali|Hotel|Bahodopi
70097,G**** Q**** H****,0|Morowali|Hotel|Morowali
70098,H**** G**** S****** S********,0|Muara Enim|Hotel|Muara Enim
70099,H**** M**** M**** E***,0|Muara Enim|Hotel|Muara Enim
70100,C**** H**** K****,0|Muara Enim|Hotel|Muara Enim
70101,H**** S*****,3|Ngada|Hotel|Ngada
70102,H**** N**** I****,0|Ngawi|Hotel|Ngawi
70103,G**** W*** R*****,0|Nias|Hotel|Nias
70104,S** H**** N*** S******,0|Nias|Hotel|Nias
70105,P** H**** P*****,0|North Tapanuli|Hotel|North Tapanuli
70106,H**** K****,0|Pacitan|Hotel|Pacitan
70107,A***** B******* H**** P******,2|Pacitan|Hotel|Pacitan
70108,P****** H****,0|Pacitan|Hotel|Pacitan
70109,N***** H**** R*****,0|Padang|Hotel|Padang
70110,H**** S****** J****** I****,0|Padang|Hotel|Padang
70111,A***** H*******,0|Padang|Hotel|Padang
70112,U**** H****,0|Padang|Hotel|Padang
70113,S**** P****** S****** H****,2|Padang|Hotel|Padang
70114,T**** H****,0|Padang|Hotel|Padang
70115,G**** B**** L****** P*****,0|Padang|Hotel|Padang
70116,M*** H**** & R*********,0|Padang|Hotel|Padang
70117,G**** P***** H****,0|Padang Sidempuan|Hotel|Padang Sidempuan
70118,H**** M*** P******,3|Padang Sidempuan|Hotel|Padang Sidempuan
70119,G**** H**** S**** M*** A*** P*******,0|Padang Sidempuan|Hotel|Padang Sidempuan
70120,H**** P****** B****,0|Pagar Alam|Hotel|Pagar Alam
70121,H**** O***** D****,4|Pagar Alam|Hotel|Pagar Alam
70122,J** H**** M**** T****,0|Palangkaraya|Hotel|Palangkaraya
70123,H**** J****** B***,0|Palangkaraya|Hotel|Palangkaraya
70124,H**** G**** Zz,0|Palembang|Hotel|Palembang
70125,R********* H****,0|Palembang|Hotel|Palembang
70126,H**** C********,0|Palembang|Hotel|Palembang
70127,H**** G***** ZZ,0|Palembang|Hotel|Palembang
70128,R***** S***** H****,0|Palembang|Hotel|Palembang
70129,V**** H**** P*****,0|Palopo|Hotel|Palopo
70130,H**** P******* S******,0|Palopo|Hotel|Palopo
70131,P******* H****,0|Palopo|Hotel|Palopo
70132,P***** B**** H****,0|Palopo|Hotel|Palopo
70133,BM R******** H****,2|Palopo|Hotel|Palopo
70134,B**** K**** H********,0|Palopo|Hotel|Palopo
70135,P******* H****,3|Palopo|Hotel|Palopo
70136,G******** G**** H****,0|Palu|Hotel|Palu
70137,H**** M**** M*******,0|Palu|Hotel|Palu
70138,Ue D*** C*******,0|Palu|Hotel|Palu
70139,A*** H****,0|Palu|Hotel|Palu
70140,d k***** h**** a** r*****,2|Palu|Hotel|Palu
70141,H**** K*** A****,0|Palu|Hotel|Palu
70142,H**** B******,0|Pamekasan|Hotel|Pamekasan
70143,A*** P********** K***** P******** 1**,0|Pangandaran|Hotel|Pangandaran
70144,a**** g**** h****,2|Pangkalan Bun|Hotel|Pangkalan Bun
70145,P****** h****,2|Pangkalan Bun|Hotel|Pangkalan Bun
70146,A***** H**** P***********,3|Pangkalan Bun|Hotel|Pangkalan Bun
70147,H**** M****** B***,0|Pangkalan Bun|Hotel|Pangkalan Bun
70148,G**** M******** H**** P************,3|Pangkalpinang|Hotel|Pangkalpinang
70149,H**** G**** P**** F*****,0|Papua|Hotel|Nawaripi
70150,H**** M*******,0|Papua|Hotel|Papua
70151,H**** G***** I*****,0|Papua|Hotel|Papua
70152,S******** H**** & R****,0|Papua|Hotel|Papua
70153,H**** M******,3|Papua|Hotel|Papua
70154,H**** C*********** 66,0|Papua|Hotel|mimika
70155,J*** H****,1|Papua|Hotel|Papua
70156,H**** R*** A**** C***,0|Papua|Hotel|Papua
70157,H**** M******,0|Papua|Hotel|Papua
70158,A**** H**** A** C********* C*****,0|Papua|Hotel|Papua
70159,H**** H****,0|Papua|Hotel|Papua
70160,G**** P**** K******,0|Papua|Hotel|Papua
70161,H**** G**** P**** N*****,0|Papua|Hotel|Papua
70162,G**** M******,0|Papua|Hotel|Papua
70163,C*********** 66,0|Papua|Hotel|Papua
70164,N**** H****,3|Papua|Hotel|Papua
70165,P********* H** S****,0|Papua|Hotel|Papua
70166,H**** G*** N*****,0|Papua|Hotel|Papua
70167,N***** H****,2|Parapat|Hotel|Parapat
70168,H**** 88 p*******,4|Pare-pare|Hotel|Bacukiki Barat
70169,G**** H****,2|Pare-pare|Hotel|Pare-pare
70170,S***** I** P******* H**** & R*****,0|Pariaman|Hotel|Pariaman
70171,H**** N** T*****,0|Pariaman|Hotel|Pariaman
70172,M*** R*** H****,0|Paser|Hotel|Paser
70173,H**** 21 P***,0|pati|Hotel|pati
70174,W**** F*********,0|Payakumbuh|Hotel|Payakumbuh
70175,G**** N******* H****,2|Payakumbuh|Hotel|Payakumbuh
70176,H**** K*******,0|Payakumbuh|Hotel|Payakumbuh
70177,O** H****,0|Pekanbaru|Hotel|Pekanbaru
70178,S***** H**** B**** B***,0|Pekanbaru|Hotel|Pekanbaru
70179,SR A**** H**** B*********,3|Pekanbaru|Hotel|Pekanbaru
70180,K********* H****,0|Pelabuhan Ratu|Hotel|Pelabuhan Ratu
70181,GM H****,0|Pemalang|Hotel|Pemalang
70182,H**** K****** P*******,0|Pemalang|Hotel|Pemalang
70183,T** W***** H**** P*******,0|Pemalang|Hotel|Pemalang
70184,M*** E****** H****,0|Pematang Siantar|Hotel|Pematang Siantar
70185,I** H****,0|Penajam|Hotel|Penajam
70186,H**** F**** F*** S***** I**,0|Penajam|Hotel|Penajam
70187,H**** S****** A****,0|Pinrang|Hotel|Pinrang
70188,H**** A***** S******,0|Pinrang|Hotel|Pinrang
70189,MS H****,0|Pinrang|Hotel|Pinrang
70190,H**** R**** P******* M*****,0|Polewali Mandar|Hotel|Polewali
70191,S****** H**** S*****,0|Pontianak|Hotel|Pontianak
70192,A*** P******** S****** A**** P****** 8,0|Pontianak|Hotel|Pontianak
70193,G**** n****** S****** K*****,1|Pontianak|Hotel|Pontianak
70194,L**** H**** S******,0|Pontianak|Hotel|Pontianak
70195,G**** L***** H****,0|Pontianak|Hotel|Pontianak
70196,H**** K******,0|Poso|Hotel|Poso
70197,T**** R*****,0|Poso|Hotel|Poso
70198,H**** N*****,0|Prabumulih|Hotel|Prabumulih
70199,C****** C*** H****,0|Prabumulih|Hotel|Prabumulih
70200,G**** N*****,0|Prabumulih|Hotel|Prabumulih
70201,A***** P**********,0|Probolinggo|Hotel|Probolinggo
70202,B**** V*** H**** & R*********,0|Probolinggo|Hotel|Probolinggo
70203,C**** H****,0|Probolinggo|Hotel|Probolinggo
70204,A*** E** C***** R*** Km 15 P*********,0|Purwakarta|Hotel|Purwakarta
70205,H**** D***** P********,0|Purwodadi Grobogan|Hotel|Purwodadi Grobogan
70206,M G**** H****,0|Purwokerto|Hotel|Purwokerto
70207,H**** V**** P*********,1|Purwokerto|Hotel|Purwokerto
70208,H**** S********** K*******,0|Purworejo|Hotel|Purworejo
70209,H**** H*****,0|Purworejo|Hotel|Purworejo
70210,H**** P**** P********,0|Purworejo|Hotel|Purworejo
70211,H**** S****** P********,0|Purworejo|Hotel|Purworejo
70212,h**** b******,2|Raha|Hotel|Katobu
70213,H**** M**********,0|Riau|Hotel|Riau
70214,H**** U*******,0|Riau|Hotel|Riau
70215,W**** O***,0|Riau|Hotel|Riau
70216,H**** K****** C***,4|Riau|Hotel|Riau
70217,K**** R**** A*** R*****,0|Riau|Hotel|Riau
70218,H**** P****,0|Riau|Hotel|Riau
70219,G**** I******* H****,0|Riau|Hotel|Riau
70220,L*** B********* A**,0|Riau|Hotel|Riau
70221,G**** M****** H****,0|Riau|Hotel|Riau
70222,G**** H****,0|Riau|Hotel|Riau
70223,A***** H*******,0|Riau|Hotel|Riau
70224,A***** H****,0|Riau|Hotel|Riau
70225,H**** B******,0|Riau|Hotel|Riau
70226,L*** H**** B**** S*******,0|Riau|Hotel|Riau
70227,W**** P***** Tj U***,0|Riau|Hotel|Riau
70228,H**** H**** U**** B***,0|Riau|Hotel|Riau
70229,H**** D**** R***,0|Riau|Hotel|Riau
70230,R***** S****** H**** R***** B****,0|Riau|Hotel|Riau
70231,H******* T** J******,0|Riau|Hotel|Riau
70232,H**** M**********,4|Riau|Hotel|Riau
70233,H**** S*****,0|Riau|Hotel|Riau
70234,H**** I*** B****,3|Riau|Hotel|Riau
70235,W**** H****,0|Riau|Hotel|Riau
70236,W**** H*****,2|Riau|Hotel|Riau
70237,W**** E*****,0|Riau|Hotel|Riau
70238,P***** M***** H****,0|Riau|Hotel|Riau
70239,H******* H****,0|Riau|Hotel|Riau
70240,W**** T*** P****,0|Riau|Hotel|Riau
70241,K***** H****,0|Riau|Hotel|Riau
70242,H**** M*********,0|Riau|Hotel|Riau
70243,H**** H****** 21,0|Riau|Hotel|Riau
70244,P********* P**** B*****,0|Riau|Hotel|Riau
70245,W**** S****** (********,0|Riau|Hotel|Riau
70246,S***** H****,0|Riau|Hotel|Riau
70247,N***** D*** R*****,0|Riau|Hotel|Riau
70248,H**** B****** B********,0|Riau|Hotel|Riau
70249,H**** D*** R***,0|Riau|Hotel|Riau
70250,B** H****,0|Riau|Hotel|Riau
70251,H**** S****** R***,3|Riau|Hotel|Riau
70252,H**** L***,0|Riau|Hotel|Riau
70253,H**** A*** S******,0|Riau|Hotel|Riau
70254,D***** T********* H****,0|Riau|Hotel|Riau
70255,R** H****,0|Riau|Hotel|Riau
70256,H**** H******,3|Riau|Hotel|Riau
70257,H**** Al M****** B*********,0|Riau|Hotel|Riau
70258,N** H**** R****,3|Rote Island|Hotel|Rote Island
70259,S** T****** R*****,4|Ruteng|Hotel|Ruteng
70260,R****** H****,0|Ruteng|Hotel|Ruteng
70261,M*** Ie R*****,3|Sabang|Hotel|Sabang
70262,R**** G**** H****,0|Sabang|Hotel|Sabang
70263,H**** Le B*******,0|Salatiga|Hotel|Salatiga
70264,H**** M******,0|Samarinda|Hotel|Samarinda
70265,D**** S****** G**** H****,0|Samarinda|Hotel|Samarinda
70266,G**** H**** P***,0|Samarinda|Hotel|Samarinda
70267,H**** B*** P**** T**** G*****,0|Samarinda|Hotel|Samarinda
70268,H**** P****** B****,0|Samosir|Hotel|Samosir
70269,H**** S****** R*****,0|Samosir|Hotel|Samosir
70270,R*** H**** S******,0|Samosir|Hotel|Samosir
70271,C******* H****,0|Samosir|Hotel|Samosir
70272,T*** V****** I**,3|Samosir|Hotel|Samosir
70273,L**** H****,0|Sangatta|Hotel|Sangatta
70274,Q H****,0|Sangatta|Hotel|Sangatta
70275,H**** L******* S*******,0|Sangatta|Hotel|Sangatta
70276,H**** MS S*******,2|Sangatta|Hotel|Sangatta
70277,H**** P*****,0|Sangatta|Hotel|Sangatta
70278,P**** C*** G***** H****,0|Sawahlunto|Hotel|Sawahlunto
70279,L**** K***** B********,0|Semarang|Hotel|Semarang
70280,H**** & V**** G**** K*******,0|Semarang|Hotel|Semarang
70281,H****** I** A********,3|Semarang|Hotel|Semarang
70282,H****** T***** S*****,3|Serang|Hotel|Serang
70283,H******* H**** P*******,0|Siak|Hotel|Siak
70284,G**** H****,2|Siak|Hotel|Siak
70285,G**** M****** H****,1|Siak|Hotel|Siak
70286,H**** H****** 21,0|Siak|Hotel|Siak
70287,B***** B**** H****,0|Sibolga|Hotel|Sibolga
70288,S**** H**** S******,0|Sibolga|Hotel|Sibolga
70289,H**** W***** I****,3|Sibolga|Hotel|Sibolga
70290,RR W***** I*********,0|Sibolga|Hotel|Sibolga
70291,P********* C**********,0|Sidikalang|Hotel|Sidikalang
70292,T** S**** H****,0|Sidikalang|Hotel|Sidikalang
70293,C****** R*****,0|Sidikalang|Hotel|Sidikalang
70294,A**** H**** H*********,0|Simalungun|Hotel|Simalungun
70295,G**** S*** P*** H**** S*********,0|Simalungun|Hotel|Simalungun
70296,M** H**** S*********,0|Simalungun|Hotel|Simalungun
70297,A***** H**** P******,0|Simalungun|Hotel|Simalungun
70298,P***** O** S*** S*******,0|Simeule|Hotel|Simeule
70299,H**** G**** W*****,0|Singaraja|Hotel|Singaraja
70300,T**** S*** H****,0|Singkawang|Hotel|Singkawang
70301,H**** h******* i**,0|Singkawang|Hotel|Singkawang
70302,H**** G**** R*****,0|Sinjai|Hotel|Biringere
70303,C****** U**** R***,0|Situbondo|Hotel|Situbondo
70304,H**** L***** S********,0|Situbondo|Hotel|Situbondo
70305,R***** H****,0|Situbondo|Hotel|Situbondo
70306,H**** W**** R********,0|Situbondo|Hotel|Situbondo
70307,L**** E******,0|Situbondo|Hotel|Situbondo
70308,H**** a** V**** U**** R***,0|Situbondo|Hotel|Situbondo
70309,H**** T****** B********** S**,2|Soe|Hotel|Soe
70310,H**** G**** A**** S******,0|Soppeng|Hotel|Lalabata
70311,D****** H**** S*****,0|Sorong|Hotel|Sorong
70312,G******* F***** H****,2|Sorong|Hotel|Sorong
70313,H**** M****** S****,0|Sorong|Hotel|Sorong
70314,R**** M******** H****,0|Sorong|Hotel|Sorong
70315,H**** D*** I** S*******,0|Sorowako|Hotel|Sorowako
70316,H**** L******,0|Sorowako|Hotel|Sorowako
70317,S*** A*** S*****,0|Subang|Hotel|Subang
70318,K***** S*** H****,0|Sukabumi|Hotel|Pelabuhan Ratu
70319,P******** R***** S*******,3|Sukabumi|Hotel|Sukabumi
70320,K***** S*** H****,0|Sukabumi|Hotel|Sukabumi
70321,S****** G****,2|Sukabumi|Hotel|Sukabumi
70322,P********* R**** A***,2|Sukabumi|Hotel|Sukabumi
70323,M****** G**** H****,0|Sukabumi|Hotel|Sukabumi
70324,G**** S**** H**** / H*****,0|Sukoharjo|Hotel|Sukoharjo
70325,R**** B*** B******* H****,0|Sukoharjo|Hotel|Sukoharjo
70326,N******* H****,0|Sukoharjo|Hotel|Sukoharjo
70327,H**** L******,0|Sulawesi|Hotel|Sulawesi
70328,N****** H****,0|Sulawesi|Hotel|Sulawesi
70329,P***** J*** D*** R*****,0|Sulawesi|Hotel|Sulawesi
70330,H**** P*****,0|Sulawesi|Hotel|Sulawesi
70331,H**** S****,0|Sulawesi|Hotel|Sulawesi
70332,B*** H****** H****,0|Sulawesi|Hotel|Sulawesi
70333,N** O****** H******* & S******* P***,0|Sulawesi|Hotel|Sulawesi
70334,H**** S***** B*******,0|Sulawesi|Hotel|Sulawesi
70335,S**** H**** S*******,0|Sulawesi|Hotel|Sulawesi
70336,H**** M**** U**** T*******,0|Sulawesi|Hotel|Sulawesi
70337,N**** H**** P*********,0|Sulawesi|Hotel|Sulawesi
70338,H**** B*****,0|Sulawesi|Hotel|Sulawesi
70339,H**** A****,0|Sulawesi|Hotel|Sulawesi
70340,H**** S*** Ea C***,3|Sulawesi|Hotel|Sulawesi
70341,N** I** H****,0|Sulawesi|Hotel|Sulawesi
70342,H**** G**** C***,0|Sulawesi|Hotel|Sulawesi
70343,H**** Y****** B****,0|Sulawesi|Hotel|Sulawesi
70344,H**** B** S*******,0|Sulawesi|Hotel|Sulawesi
70345,H**** S***** W*****,0|Sulawesi|Hotel|Sulawesi
70346,M******* I**,0|Sulawesi|Hotel|Sulawesi
70347,E****** H**** M******,0|Sulawesi|Hotel|Sulawesi
70348,H**** AL I*****,2|Sulawesi|Hotel|Sulawesi
70349,K**** H****,0|Sulawesi|Hotel|Sulawesi
70350,H**** M******* P*********,0|Sulawesi|Hotel|Sulawesi
70351,B******* G**** H**** M****,0|Sulawesi|Hotel|Sulawesi
70352,H**** M***** S*******,0|Sulawesi|Hotel|Sulawesi
70353,A***** H****,0|Sulawesi|Hotel|Sulawesi
70354,H**** T****** M*****,0|Sulawesi|Hotel|Sulawesi
70355,H**** B******,0|Sulawesi|Hotel|Sulawesi
70356,L***** H****,0|Sulawesi|Hotel|Sulawesi
70357,V**** M***** S*******,0|Sulawesi|Hotel|Sulawesi
70358,H**** S********,0|Sulawesi|Hotel|Sulawesi
70359,R**** H****,0|Sulawesi|Hotel|Sulawesi
70360,G**** Q**** H***,0|Sulawesi|Hotel|Sulawesi
70361,S***** H****,2|Sulawesi|Hotel|Sulawesi
70362,H**** S******,0|Sulawesi|Hotel|Sulawesi
70363,G***** I**,0|Sulawesi|Hotel|Sulawesi
70364,BM H**** & C***,0|Sulawesi|Hotel|Sulawesi
70365,H**** I L*******,0|Sulawesi|Hotel|Sulawesi
70366,H**** S**** W*****,0|Sulawesi|Hotel|Sulawesi
70367,W**** S****** A******** H*******,0|Sulawesi|Hotel|Sulawesi
70368,T***** 8 T** R******** R*****,0|Sulawesi|Hotel|Sulawesi
70369,H**** t** p****,2|Sulawesi|Hotel|Sulawesi
70370,S**** P******* H**** S******,0|Sumatra|Hotel|Sumatra
70371,H**** T**** K****** B******,0|Sumatra|Hotel|Sumatra
70372,C******* C******,1|Sumatra|Hotel|Sumatra
70373,J*** E*** H*******,0|Sumatra|Hotel|Sumatra
70374,R**** P****** H****,2|Sumatra|Hotel|Sumatra
70375,M***** A****** H**** & R*********,0|Sumatra|Hotel|Sumatra
70376,S******* H**** L***,0|Sumatra|Hotel|Sumatra
70377,My N**** T******,0|Sumatra|Hotel|Sumatra
70378,H**** S******* L******,0|Sumatra|Hotel|Sumatra
70379,H**** M******* I****,4|Sumatra|Hotel|Sumatra
70380,H**** A****,0|Sumatra|Hotel|Sumatra
70381,H**** B**** G*****,0|Sumatra|Hotel|Sumatra
70382,H**** D***** R***** S*******,0|Sumatra|Hotel|Sumatra
70383,L*** H**** & R****,4|Sumatra|Hotel|Sumatra
70384,G**** H****,0|Sumatra|Hotel|Sumatra
70385,H**** C*****,0|Sumatra|Hotel|Sumatra
70386,M*** H**** & R*********,0|Sumatra|Hotel|Sumatra
70387,H**** S***** S******,0|Sumatra|Hotel|Sumatra
70388,W**** R**** R***** P*****,0|Sumatra|Hotel|Sumatra
70389,P**** P*** T*** H****,0|Sumatra|Hotel|Sumatra
70390,H**** R***** S*****,0|Sumatra|Hotel|Sumatra
70391,G**** P***** H****,0|Sumatra|Hotel|Sumatra
70392,K****** h**** A***,2|Sumatra|Hotel|Sumatra
70393,A***** H**** S*********,2|Sumatra|Hotel|Sumatra
70394,W**** A***,4|Sumatra|Hotel|Sumatra
70395,A**** H**** H*********,0|Sumatra|Hotel|Sumatra
70396,H**** H**** L**** S*******,1|Sumatra|Hotel|Sumatra
70397,H**** S*******,0|Sumatra|Hotel|Sumatra
70398,H**** Al -*********,0|Sumatra|Hotel|Sumatra
70399,R** I** H****,2|Sumatra|Hotel|Sumatra
70400,H**** C****,0|Sumatra|Hotel|Sumatra
70401,H**** A**** B*******,0|Sumatra|Hotel|Sumatra
70402,M**** H****** R*****,0|Sumatra|Hotel|Sumatra
70403,H**** S**** T******* T*****,0|Sumatra|Hotel|Sumatra
70404,H**** R*********,0|Sumatra|Hotel|Sumatra
70405,M**** H****,4|Sumatra|Hotel|Sumatra
70406,H**** A***,4|Sumatra|Hotel|Sumatra
70407,H**** M*** P******,0|Sumatra|Hotel|Sumatra
70408,H**** N** R*****,0|Sumatra|Hotel|Sumatra
70409,H**** U**** & R******** (***** S*******,0|Sumatra|Hotel|Sumatra
70410,g**** p******,2|Sumatra|Hotel|Sumatra
70411,G**** M***** H****,0|Sumatra|Hotel|Sumatra
70412,N*** H**** S*******,0|Sumatra|Hotel|Sumatra
70413,H**** Al M*****,0|Sumatra|Hotel|Sumatra
70414,D**** H**** P***********,0|Sumatra|Hotel|Sumatra
70415,E****** H****,0|Sumatra|Hotel|Sumatra
70416,S******** H****,0|Sumatra|Hotel|Sumatra
70417,D**** H**** P**********,0|Sumatra|Hotel|Sumatra
70418,W**** S******,0|Sumatra|Hotel|Sumatra
70419,H**** P***** A*** S*****,0|Sumatra|Hotel|Sumatra
70420,M***** H****,0|Sumatra|Hotel|Sumatra
70421,D****** H**** & R*****,0|Sumatra|Hotel|Sumatra
70422,H**** R******,0|Sumatra|Hotel|Sumatra
70423,B****** H**** & R****,0|Sumatra|Hotel|Sumatra
70424,S****** H**** G***** T**,0|Sumatra|Hotel|Sumatra
70425,M****** I**,0|Sumatra|Hotel|Sumatra
70426,T***** S**** B**** R*****,0|Sumba|Hotel|Sumba
70427,E**** H****,0|Sumba|Hotel|Sumba
70428,H**** E*** T********,0|Sumba|Hotel|Sumba
70429,C*** K****** H**** & R*********,0|Sumba|Hotel|Sumba
70430,M***** I** a** C***,0|Sumba|Hotel|Sumba
70431,U****** H****,0|Sumba|Hotel|Sumba
70432,M**** S***,3|Sumbawa|Hotel|Sumbawa
70433,N**** T******* R*****,0|Sumbawa|Hotel|Sumbawa
70434,K***** R******,4|Sumbawa|Hotel|Sumbawa
70435,K******* B**** R***** a** R*********,3|Sumbawa|Hotel|Sumbawa
70436,N*** R*****,0|Sumbawa|Hotel|Sumbawa
70437,T***** H****,0|Sumbawa|Hotel|Sumbawa
70438,El H**** P**** P****,0|Sumbawa|Hotel|Sumbawa
70439,H**** B**********,0|Sumbawa|Hotel|Sumbawa
70440,H**** 99 B*****,0|Sumbawa Besar|Hotel|Sumbawa Besar
70441,H**** S****** S****** J********* (******* S****** J********* H*****,0|Sumedang|Hotel|Sumedang
70442,D**** S******* J*********,3|Sumedang|Hotel|Sumedang
70443,S******* H*** H****,0|Sumedang|Hotel|Sumedang
70444,H**** C1 S******,0|Sumenep|Hotel|Sumenep
70445,H**** S** J*** B*****,4|Sungailiat|Hotel|Sungailiat
70446,A*** S******* N****** I**** U**** 7 S*******,0|Surabaya|Hotel|Surabaya
70447,A*** T******** W******* M******* 29 S*******,0|Surabaya|Hotel|Surabaya
70448,s**** s***** h**** c*** s*******,2|Surabaya|Hotel|Surabaya
70449,G**** P**** H****,0|Surabaya|Hotel|Surabaya
70450,G**** T***** R*****,0|Surabaya|Hotel|Surabaya
70451,A*** W***** K***** D**** K***** T**** 20 S*******,0|Surabaya|Hotel|Surabaya
70452,S****** G**** H**** B***,0|Surabaya|Hotel|Surabaya
70453,A*** S******* M****** S******* T***** 38 S*******,0|Surabaya|Hotel|Surabaya
70454,L**** E******,0|Surabaya|Hotel|Surabaya
70455,A***** H*** S*** T****** T******* G**** H****,0|Tabalong|Hotel|Tabalong
70456,H**** T*****,0|TAHUNA|Hotel|TAHUNA
70457,H***** H**** K******** S******,3|TAHUNA|Hotel|Tahuna
70458,H**** T*****,0|TAHUNA|Hotel|Tahuna
70459,G**** H**** M**** P*****,0|Tana Toraja|Hotel|Tana Toraja
70460,H**** H****** I****,0|Tanah Laut|Hotel|Tanah Laut
70461,Le S**** H**** - K*******,0|Tangerang|Hotel|Tangerang
70462,H**** D*** T******,0|Tarakan|Hotel|Tarakan
70463,L**** P***** H****,0|Tarakan|Hotel|Tarakan
70464,H**** D****** T******,0|Tarakan|Hotel|Tarakan
70465,H**** M****** T******,0|Tarakan|Hotel|Tarakan
70466,H***** H**** T*******,0|Tarutung|Hotel|Tarutung
70467,T** P******* B******* H**** @ Y** S******,0|Tasikmalaya|Hotel|Tasikmalaya
70468,L****** H****,0|Tebing Tinggi|Hotel|Tebing Tinggi
70469,G**** D*** H**** G***,0|Tegal|Hotel|Tegal
70470,H**** H****** I********,0|Tembilahan|Hotel|Tembilahan
70471,H**** I**** P******,0|Tembilahan|Hotel|Tembilahan
70472,B*** H**** T****** (***** B*** T*******,0|Ternate|Hotel|Ternate
